timestamp,event_id,trigger,force_sensor_raw,slave_pos_j1,slave_pos_j2,slave_pos_j3,slave_pos_j4,slave_pos_j5,slave_pos_j6,slave_effort_j1,slave_effort_j2,slave_effort_j3,slave_effort_j4,slave_effort_j5,slave_effort_j6,slave_ext_torque_j1,slave_ext_torque_j2,slave_ext_torque_j3,slave_ext_torque_j4,slave_ext_torque_j5,slave_ext_torque_j6,master_pos_j1,master_pos_j2,master_pos_j3,master_pos_j4,master_pos_j5,master_pos_j6,master_effort_j1,master_effort_j2,master_effort_j3,master_effort_j4,master_effort_j5,master_effort_j6,reflected_tau_j1,reflected_tau_j2,reflected_tau_j3,reflected_tau_j4,reflected_tau_j5,reflected_tau_j6
1773345693.518727,1,effort,4095,-0.348494,0.354954,1.297953,-0.204595,1.021935,-0.050621,-2.831562,-7.867696,4.886720,0.321210,0.012779,-0.038593,-2.829686,-0.152688,-0.035680,0.067314,0.005261,0.002219,-0.354633,0.370757,1.297903,-0.187337,1.021695,-0.056757,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.990390,0.053441,0.012488,-0.023560,-0.001841,-0.000777
1773345693.538562,1,effort,4095,-0.348494,0.354954,1.297953,-0.204595,1.021935,-0.050621,-2.831562,-7.867696,4.886720,0.321210,0.012779,-0.038593,-2.829686,-0.152688,-0.035680,0.067314,0.005261,0.002219,-0.354633,0.370757,1.297903,-0.187337,1.021695,-0.056757,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.990390,0.053441,0.012488,-0.023560,-0.001841,-0.000777
1773345693.558396,1,effort,4095,-0.348494,0.354954,1.297953,-0.204595,1.021935,-0.050621,-2.831562,-7.867696,4.886720,0.321210,0.012779,-0.038593,-2.829686,-0.152688,-0.035680,0.067314,0.005261,0.002219,-0.354633,0.370757,1.297903,-0.187337,1.021695,-0.056757,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.990390,0.053441,0.012488,-0.023560,-0.001841,-0.000777
1773345693.578373,1,effort,4095,-0.348494,0.354954,1.297953,-0.204595,1.021935,-0.050621,-2.831562,-7.867696,4.886720,0.321210,0.012779,-0.038593,-2.829686,-0.152688,-0.035680,0.067314,0.005261,0.002219,-0.354633,0.370757,1.297903,-0.187337,1.021695,-0.056757,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.990390,0.053441,0.012488,-0.023560,-0.001841,-0.000777
1773345693.599691,1,effort,4095,-0.348494,0.354954,1.297953,-0.204595,1.021935,-0.050621,-2.831562,-7.867696,4.886720,0.321210,0.012779,-0.038593,-2.829686,-0.152688,-0.035680,0.067314,0.005261,0.002219,-0.354633,0.370757,1.297903,-0.187337,1.021695,-0.056757,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.990390,0.053441,0.012488,-0.023560,-0.001841,-0.000777
1773345693.618692,1,effort,4095,-0.348551,0.354954,1.297924,-0.203828,1.021935,-0.050621,-2.586721,-7.869194,4.887433,0.306135,0.012755,-0.036918,-2.584845,-0.154186,-0.034967,0.052239,0.005237,0.003894,-0.354633,0.370757,1.297903,-0.187337,1.021695,-0.056757,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.904696,0.053965,0.012239,-0.018284,-0.001833,-0.001363
1773345693.638531,1,effort,4095,-0.348551,0.354954,1.297924,-0.203828,1.021935,-0.050621,-2.586721,-7.869194,4.887433,0.306135,0.012755,-0.036918,-2.584845,-0.154186,-0.034967,0.052239,0.005237,0.003894,-0.354633,0.370757,1.297903,-0.187337,1.021695,-0.056757,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.904696,0.053965,0.012239,-0.018284,-0.001833,-0.001363
1773345693.658603,1,effort,4095,-0.348551,0.354954,1.297924,-0.203828,1.021935,-0.050621,-2.586721,-7.869194,4.887433,0.306135,0.012755,-0.036918,-2.584845,-0.154186,-0.034967,0.052239,0.005237,0.003894,-0.354633,0.370757,1.297903,-0.187337,1.021695,-0.056757,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.904696,0.053965,0.012239,-0.018284,-0.001833,-0.001363
1773345693.678066,1,effort,4095,-0.348551,0.354954,1.297924,-0.203828,1.021935,-0.050621,-2.586721,-7.869194,4.887433,0.306135,0.012755,-0.036918,-2.584845,-0.154186,-0.034967,0.052239,0.005237,0.003894,-0.354633,0.370757,1.297903,-0.187337,1.021695,-0.056757,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.904696,0.053965,0.012239,-0.018284,-0.001833,-0.001363
1773345693.700124,1,effort,4095,-0.348551,0.354954,1.297924,-0.203828,1.021935,-0.050621,-2.586721,-7.869194,4.887433,0.306135,0.012755,-0.036918,-2.584845,-0.154186,-0.034967,0.052239,0.005237,0.003894,-0.354633,0.370757,1.297903,-0.187337,1.021695,-0.056757,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.904696,0.053965,0.012239,-0.018284,-0.001833,-0.001363
1773345693.718738,1,effort,4095,-0.348827,0.354954,1.297915,-0.205937,1.021935,-0.050621,-1.269391,-7.866502,4.887279,0.314510,0.012787,-0.036918,-1.267515,-0.151493,-0.035121,0.060614,0.005269,0.003894,-0.354633,0.370757,1.297903,-0.187337,1.021695,-0.056757,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.443630,0.053023,0.012292,-0.021215,-0.001844,-0.001363
1773345693.738446,1,effort,4095,-0.348827,0.354954,1.297915,-0.205937,1.021935,-0.050621,-1.269391,-7.866502,4.887279,0.314510,0.012787,-0.036918,-1.267515,-0.151493,-0.035121,0.060614,0.005269,0.003894,-0.354633,0.370757,1.297903,-0.187337,1.021695,-0.056757,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.443630,0.053023,0.012292,-0.021215,-0.001844,-0.001363
1773345693.758565,1,effort,4095,-0.348827,0.354954,1.297915,-0.205937,1.021935,-0.050621,-1.269391,-7.866502,4.887279,0.314510,0.012787,-0.036918,-1.267515,-0.151493,-0.035121,0.060614,0.005269,0.003894,-0.354633,0.370757,1.297903,-0.187337,1.021695,-0.056757,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.443630,0.053023,0.012292,-0.021215,-0.001844,-0.001363
